context,dynamic_family,metric,n_targets,model_mae,random_mae,delta_model_minus_random,reduction_vs_random,model_better_vs_random,nn_mae,delta_model_minus_nn,model_better_vs_nn
c33,D004,c_l1,40,0.05066350427418326,0.16781488577835604,-0.11715138150417279,0.6980988662644754,0.75,0.05940249779329485,-0.008738993519111594,0.55
c33,D011,eta,22,0.08980027993299594,0.3947721151409466,-0.3049718352079507,0.772526284180598,1.0,0.08116610877764827,0.008634171155347675,0.5454545454545454
c33,D011,tau_transfer,22,2.592043093663,6.747803669962928,-4.155760576299928,0.6158686262314979,0.8181818181818182,1.252498071115667,1.3395450225473329,0.3181818181818182
c33,D011,ipr,22,0.032988318057216276,0.09719074335779485,-0.06420242530057857,0.6605816879517614,0.7727272727272727,0.01843869649221069,0.014549621565005586,0.2727272727272727
c33,D011,purity,22,0.03580357900002911,0.08883319187954941,-0.0530296128795203,0.5969571931111531,0.6818181818181818,0.02144176023617826,0.014361818763850849,0.36363636363636365
c33,D011,c_l1,22,0.04574287923704245,0.10489499469322654,-0.05915211545618409,0.5639174264623301,0.5909090909090909,0.0375271289371672,0.00821575029987525,0.4090909090909091
c33,D007,eta,31,0.07487634993386426,0.37895665058664946,-0.3040803006527852,0.8024144718981687,0.8387096774193549,0.05670651764725273,0.01816983228661153,0.3870967741935484
c33,D007,tau_transfer,31,1.8389148469160512,8.379710606825599,-6.540795759909548,0.7805515090917121,0.8387096774193549,1.2274098581239763,0.6115049887920749,0.41935483870967744
c33,D007,ipr,31,0.03640904276605898,0.1271913283651012,-0.09078228559904221,0.7137458721906949,0.7419354838709677,0.019763666363044195,0.016645376403014788,0.5161290322580645
c33,D007,purity,31,0.03697785113198039,0.12300669708483349,-0.0860288459528531,0.6993834318916958,0.8064516129032258,0.019791825538492458,0.017186025593487933,0.45161290322580644
c33,D007,c_l1,31,0.051367848789183754,0.13473199969886118,-0.08336415090967743,0.6187405449039889,0.8064516129032258,0.03793285851252398,0.013434990276659772,0.45161290322580644
c33,D006,eta,38,0.08811812955022147,0.3361894931769333,-0.24807136362671184,0.7378914828136948,0.8421052631578947,0.07986111620738727,0.008257013342834199,0.5263157894736842
c33,D006,tau_transfer,38,2.04511537358445,7.824854769993141,-5.77973939640869,0.7386385519349079,0.8421052631578947,1.64530098138757,0.39981439219688,0.5
c33,D006,ipr,38,0.026793536310960254,0.09837186272424239,-0.07157832641328214,0.727630080706428,0.8157894736842105,0.02637069528822645,0.0004228410227338046,0.5789473684210527
c33,D006,purity,38,0.03189797401923693,0.09926019975173134,-0.06736222573249441,0.6786428588797944,0.7894736842105263,0.03020045974182827,0.0016975142774086557,0.5789473684210527
c33,D006,c_l1,38,0.07179519290771337,0.18096451379147213,-0.10916932088375876,0.6032636929556037,0.8157894736842105,0.047806532236086156,0.023988660671627214,0.39473684210526316
c33,D000,eta,59,0.07033427611674249,0.304765828756432,-0.2344315526396895,0.769218627942198,0.864406779661017,0.06727634957773547,0.003057926539007022,0.5084745762711864
c33,D000,tau_transfer,59,1.9249956140564082,7.308445840664326,-5.383450226607917,0.7366067073596281,0.8305084745762712,1.6905040324413232,0.234491581615085,0.4406779661016949
c33,D000,ipr,59,0.023058122636067217,0.12138125959350023,-0.09832313695743301,0.8100355630408869,0.8135593220338984,0.02042679805838887,0.002631324577678347,0.5254237288135594
c33,D000,purity,59,0.02515617453352372,0.11278695229972517,-0.08763077776620146,0.7769584688601873,0.7627118644067796,0.023234252008176852,0.0019219225253468697,0.4406779661016949
c33,D000,c_l1,59,0.05987999374998382,0.17808322221887216,-0.11820322846888834,0.6637527499564857,0.8135593220338984,0.06118391556298721,-0.0013039218130033933,0.5423728813559322
c33,D002,eta,54,0.07199438218218139,0.3625821997422243,-0.29058781756004287,0.8014398328617197,0.8518518518518519,0.07660483281396979,-0.004610450631788401,0.5740740740740741
c33,D002,tau_transfer,54,1.8786905223857646,7.1571829512886245,-5.27849242890286,0.7375097807095299,0.8703703703703703,1.6945508301276309,0.18413969225813376,0.4444444444444444
c33,D002,ipr,54,0.03658247035631267,0.14672280965579265,-0.11014033929947997,0.7506695077463821,0.8888888888888888,0.025659949510219677,0.010922520846092996,0.48148148148148145
c33,D002,purity,54,0.03876558904633003,0.14353710219544896,-0.10477151314911892,0.7299263503763339,0.9444444444444444,0.026617753178472116,0.012147835867857917,0.42592592592592593
c33,D002,c_l1,54,0.045813565676956276,0.1911730325855271,-0.14535946690857082,0.7603555006825549,0.8148148148148148,0.05550186576789287,-0.009688300090936595,0.5740740740740741
c33,D001,eta,50,0.08052969024927929,0.37227739961661327,-0.29174770936733396,0.7836836446901904,0.82,0.06398870178950049,0.016540988459778805,0.6
c33,D001,tau_transfer,50,1.9332924165574317,8.104720395232064,-6.171427978674632,0.7614609360620546,0.8,1.8988078345622557,0.03448458199517601,0.44
c33,D001,ipr,50,0.03287137072458775,0.186420095208483,-0.15354872448389523,0.8236704541544942,0.94,0.018671520156234692,0.014199850568353056,0.28
c33,D001,purity,50,0.034195993505696146,0.18247847584182675,-0.14828248233613062,0.8126025913580218,0.88,0.0199175131666038,0.014278480339092344,0.36
c33,D001,c_l1,50,0.04693685580960322,0.14857235663785506,-0.10163550082825185,0.6840808285486664,0.76,0.053442355870523636,-0.006505500060920419,0.6
c33,D003,eta,47,0.08301883717973098,0.3584356894598643,-0.27541685228013335,0.7683856836219793,0.851063829787234,0.07301813513686264,0.010000702042868334,0.5319148936170213
c33,D003,tau_transfer,47,1.859979593306248,8.262200481447248,-6.4022208881410005,0.7748808446995654,0.8936170212765957,1.5048271204248302,0.3551524728814177,0.5106382978723404
c33,D003,ipr,47,0.03251208645197866,0.12230953262926443,-0.08979744617728577,0.7341819091850601,0.8297872340425532,0.02176506691364852,0.010747019538330137,0.425531914893617
c33,D003,purity,47,0.03579560216899038,0.12192588823767789,-0.0861302860686875,0.7064150797965749,0.7872340425531915,0.02223977796719405,0.01355582420179633,0.40425531914893614
c33,D003,c_l1,47,0.04573749379414607,0.138815365269108,-0.09307787147496194,0.6705156255182617,0.851063829787234,0.04995781687225458,-0.004220323078108511,0.5106382978723404
c33,D005,eta,28,0.06284456121666854,0.3530554361414434,-0.2902108749247749,0.8219980354827582,0.8928571428571429,0.09663247554618279,-0.03378791432951425,0.6428571428571429
c33,D005,tau_transfer,28,1.8989265609489228,6.792204819964374,-4.893278259015451,0.7204256038676284,0.7857142857142857,1.480340840910775,0.41858572003814776,0.5
c33,D005,ipr,28,0.03532751146331917,0.1510183337509546,-0.11569082228763544,0.7660713730190004,0.7142857142857143,0.022401358826336138,0.012926152636983029,0.5
c33,D005,purity,28,0.03989156974307489,0.15300356482193453,-0.11311199507885963,0.7392768607090908,0.6785714285714286,0.025783767016954378,0.01410780272612051,0.5
c33,D005,c_l1,28,0.0647695230859212,0.16043290934446186,-0.09566338625854066,0.5962828116090819,0.7857142857142857,0.06080477731167381,0.003964745774247387,0.6428571428571429
c33,D010,eta,19,0.10016177788889982,0.3718708393020039,-0.271709061413104,0.7306543904413102,0.7368421052631579,0.04969458304217283,0.050467194846726994,0.42105263157894735
c33,D010,tau_transfer,19,2.44902429866229,7.365623148790545,-4.9165988501282545,0.6675061635396828,0.7894736842105263,1.392912997866339,1.056111300795951,0.3157894736842105
c33,D010,ipr,19,0.0450095490669359,0.12994586566209487,-0.08493631659515898,0.6536284641484738,0.8421052631578947,0.024389947156426246,0.02061960191050965,0.42105263157894735
c33,D010,purity,19,0.04590365647365576,0.13007933730299784,-0.08417568082934207,0.6471103141713357,0.8947368421052632,0.02579241144389097,0.02011124502976479,0.3684210526315789
c33,D010,c_l1,19,0.0391409435075254,0.16112236007785463,-0.12198141657032924,0.7570731741478189,0.7894736842105263,0.051337067574018146,-0.012196124066492744,0.5789473684210527
c33,D009,eta,32,0.052778799760563835,0.28554540144752083,-0.232766601686957,0.8151649457739076,0.875,0.058871402427349874,-0.006092602666786039,0.59375
c33,D009,tau_transfer,32,1.4922116566552708,6.814014175771295,-5.321802519116024,0.7810084308363853,0.875,1.3900667318433761,0.10214492481189463,0.46875
c33,D009,ipr,32,0.02215932538564467,0.11187290931542608,-0.0897135839297814,0.801924116202553,0.875,0.020106079919108094,0.0020532454665365754,0.53125
c33,D009,purity,32,0.026095944507056313,0.10486441303050113,-0.07876846852344482,0.7511458486925782,0.90625,0.023898119531496707,0.0021978249755596063,0.53125
c33,D009,c_l1,32,0.049285721259831605,0.16680518548743858,-0.11751946422760698,0.7045312403459836,0.96875,0.05831375831499691,-0.009028037055165306,0.625
c33,D012,eta,7,0.07138651244376142,0.33601114071915766,-0.26462462827539623,0.7875471858136182,1.0,0.07176930161981306,-0.00038278917605164,0.42857142857142855
c33,D012,tau_transfer,7,2.058935323870507,8.34546942996688,-6.286534106096372,0.7532870569895938,1.0,1.8184330988333568,0.24050222503715002,0.2857142857142857
c33,D012,ipr,7,0.006549208753413557,0.21880687227657797,-0.2122576635231644,0.970068541790885,1.0,0.02801615822281425,-0.02146694946940069,1.0
c33,D012,purity,7,0.0086980198797939,0.20745586734543167,-0.19875784746563777,0.9580729145379583,0.8571428571428571,0.03155939112322119,-0.02286137124342729,0.8571428571428571
c33,D012,c_l1,7,0.07712062821638115,0.22157207003694715,-0.14445144182056602,0.6519388558155309,1.0,0.0432860209874981,0.03383460722888305,0.2857142857142857
